Lat,Long_,Deaths,Case_Fatality_Ratio
31.63225413,-89.55389939,119,1.419878296
34.87625235,-89.99091418,,0.9544835829
31.18961454,-89.25832496,,1.208255159
31.47786634,-90.89672989,39,1.710526316
30.86259065,-88.64436789,90,1.056710109
31.21444233,-88.63922281,60,1.585623679
33.77036166,-89.80245083,140,2.220459952
30.41830223,-89.48851033,161,1.097178683
30.51359752,-89.12467576,,1.095839235
32.2656285,-90.44435448,,1.275114745
33.12345854,-90.08923538,105,2.047981276
33.12825718,-90.52252707,47,2.059596845
32.72531359,-90.97392828,9,3
34.27993475,-88.3606733,147,1.606557377
30.54020656,-88.64184064,,1.103426666
32.01922104,-89.11786866,80,1.340033501
31.73397872,-91.03764977,39,2.208380521
31.56884708,-89.8267099,56,1.584158416
31.62257767,-89.168969,,1.209378535
32.75462946,-88.64105766,51,2.011041009
34.35687874,-89.48490961,187,1.01663586
31.20572971,-89.5077704,168,0.7889916874
32.40419769,-88.66229662,,1.776083318
31.55147224,-90.10841127,57,1.306141155
32.7536828,-89.52402044,125,1.681689762
34.2918775,-88.68149954,,0.9684350695
33.55545125,-90.29900733,181,2.128159906
31.53288662,-90.45391915,164,1.610211095
33.47386518,-88.4419153,,1.205807167
32.63389156,-90.03513564,,1.137849856
31.23132643,-89.8209217,143,1.687713915
34.76216286,-89.50299462,185,1.578498294
33.89236763,-88.4808438,,1.711765585
33.49419589,-89.61729103,83,2.332115763
32.75339664,-89.11726492,,1.995314646
32.40021118,-89.11843336,102,1.466992665
33.11009499,-88.56949061,51,1.450099517
33.42491685,-88.87905132,173,1.299676959
34.36398677,-89.95064249,179,1.46170178
30.77090935,-89.58677275,,1.641031506
31.17161885,-88.99281835,65,1.778872469
31.17507789,-90.40392572,192,1.557682947
34.226046,-89.03636807,156,1.258876695
34.61810501,-88.51986294,112,1.119888011
34.25157572,-90.28908,33,1.833333333
32.26469147,-89.94537876,,1.155573164
32.4067041,-89.53789439,122,1.591650359
32.88149103,-90.8159538,28,2.462620932
31.91282117,-89.91716179,159,1.898734177
32.01744532,-89.50644846,72,1.469387755
30.79187949,-89.11547539,80,1.219884111
33.60192578,-90.58882684,132,1.957295374
33.95339918,-90.1729398,65,1.722767029
34.65133709,-89.94485778,155,1.80715868
34.76872156,-88.90988194,115,1.308453749
34.74023475,-88.23917219,123,1.6391258
34.64967704,-90.37481167,50,1.664447403
,,0,
34.49162015,-89.00776006,132,1.167315175
31.14971548,-90.10446654,83,1.848552339
32.35810271,-90.83352619,,1.77322271
33.28392041,-90.94196237,,1.716068643
31.64135687,-88.69573913,89,1.314817551
33.61300486,-89.28392912,73,1.860346585
31.16078225,-91.31018819,46,2.384655262
33.08747908,-89.03391385,104,1.616915423
34.02824175,-89.7076205,63,1.32269578
32.77890365,-90.39656148,115,1.182276139
40.19058551,-92.60078167,70,1.060124186
39.98492163,-94.80163024,64,1.148600144
40.43238737,-95.42970639,24,1.337792642
39.215877,-91.84242683,121,1.795252226
36.70978521,-93.82919888,150,1.916932907
37.50207671,-94.34757022,56,1.693889897
38.25271289,-94.34113157,102,2.33623454
38.29503305,-93.28756116,113,2.135702136
37.32449052,-90.02725304,47,1.475204018
38.99186229,-92.30723575,,0.553165335
39.65816401,-94.80138942,,1.166489926
36.71462476,-90.40421163,179,1.480195154
39.65620858,-93.98308093,41,2.020699852
38.83674754,-91.92186505,143,1.010529291
38.02199522,-92.76083747,194,1.80750955
37.38489388,-89.6843587,,1.160659743
39.42762566,-93.50626255,47,1.778282255
36.94160441,-90.96051322,24,1.416765053
38.64789422,-94.353399,,1.142606761
37.72391475,-93.85445441,60,1.647446458
39.51499357,-92.9629191,42,2.125506073
36.9711783,-93.18537118,,1.146621127
40.41040752,-91.73661677,46,2.449414271
39.31132056,-94.41850862,,1.230319457
39.6013098,-94.40465394,130,2.290345314
38.50455671,-92.27860244,,1.273912488
38.844478,-92.80896081,80,1.700680272
37.97663738,-91.30528104,116,1.800962583
37.431814,-93.8503345,47,2.63600673
37.6811355,-93.02127031,80,1.724509593
39.96145298,-93.98519678,32,1.602403605
39.89201062,-94.40476508,49,1.944444444
37.60663134,-91.50790473,90,2.312435766
36.9325593,-92.49905109,85,2.807133421
36.27167174,-90.09122243,134,1.418589879
38.41127108,-91.07522826,,1.328828097
38.43947277,-91.50847147,111,2.767389678
40.21097916,-94.40944419,37,1.406844106
37.2575872,-93.34230916,,1.353372662
40.11406587,-93.56509276,72,2.356792144
40.35570088,-93.99222144,34,1.411960133
38.38482826,-93.79293734,92,1.327178304
37.94163617,-93.3203037,59,2.5
40.09799248,-95.2163888,33,2.532617038
39.1435761,-92.69756691,35,1.214434421
36.77383887,-91.88683935,,2.119585339
37.55487945,-90.7735296,48,1.824401368
39.01002188,-94.34724536,,1.132691559
37.20351921,-94.34050458,,1.420198377
38.25926778,-90.53870896,,1.084996393
38.74719601,-93.80691168,150,1.040871556
39.0997,-94.5786,,0.9614823886
40.12699751,-92.14780832,15,1.284246575
37.65896829,-92.5888493,191,2.018174134
39.06986886,-93.78076396,143,1.578366446
37.10626634,-93.83293097,183,2.004820333
40.09673161,-91.72070156,43,1.303820497
39.05345619,-90.95588181,155,0.8538063237
39.87001769,-93.10704106,70,2.279387822
39.78110272,-93.54645978,107,2.437357631
39.83049768,-92.56453089,65,1.542111507
37.47865134,-90.3467143,59,1.408450704
38.16193985,-91.92249662,41,2.126556017
39.80601912,-91.62203062,130,1.350930063
36.62869595,-94.34867205,78,1.278478938
40.42212303,-93.5682959,16,1.816118048
38.21450288,-92.42610898,127,1.828390441
36.82516239,-89.29505753,63,1.459684893
38.63571781,-92.57976951,60,1.398601399
39.49593978,-92.00043978,50,2.016942315
38.94022054,-91.47000721,63,2.081956378
38.4181765,-92.88791859,121,2.498967369
36.59666326,-89.66070007,90,1.525423729
36.90519407,-94.3394104,,1.619822485
40.36079813,-94.88133008,50,0.6978367062
36.68710164,-91.4033755,41,1.723413199
38.46036182,-91.8613635,51,1.37987013
36.64916339,-92.44459066,64,3.171456888
36.2130572,-89.78742322,86,2.363936229
37.70660776,-89.82741088,51,0.8228460794
38.72798918,-93.28471706,181,1.236001093
37.87736118,-91.79351727,,2.063730529
39.34310674,-91.16980779,65,1.26878782
39.38154439,-94.77068479,106,0.8428083009
37.6162296,-93.39828174,119,1.224405803
37.82462075,-92.20783203,128,1.206977841
40.47942497,-93.02042674,26,2.231759657
39.52817427,-91.51838643,30,1.035911602
39.44007257,-92.4971374,110,1.562721978
39.3537468,-93.98905745,101,1.655737705
37.36085952,-90.97009925,27,1.985294118
36.65460667,-90.85990261,67,2.142628718
39.13734288,-93.20259964,116,1.622831561
40.46921489,-92.52311943,26,2.985074627
40.45214695,-92.14709064,18,2.189781022
37.05588075,-89.56474493,168,1.245090047
37.15772072,-91.40190382,42,2.218700475
39.79742518,-92.07634971,16,0.7948335817
38.77875681,-90.66662425,,0.8761303532
38.03699437,-93.77631447,43,1.688923802
37.81214171,-90.47598685,,1.394803163
38.6377004,-90.4458375,,1.270911865
38.63555736,-90.24349225,,1.131410429
37.89090059,-90.1949941,41,0.8727117923
36.85571651,-89.9444155,148,2.094240838
36.75000327,-93.45256475,128,1.872166155
40.2099105,-93.11150106,25,1.282051282
36.65465345,-93.04075153,,1.572466056
37.31728859,-91.96564727,112,2.01511335
,,0,
37.8457799,-94.34127305,111,1.841101344
38.76529479,-91.16124662,112,1.14730588
37.96130078,-90.87948158,152,2.18705036
37.11303869,-90.46001416,57,1.987447699
37.2813734,-92.876329,162,1.585282317
40.47945588,-94.42328751,5,0.904159132
37.27029221,-92.46914488,93,2.054340623
45.13434354,-112.8984694,32,1.30986492
45.42335905,-107.492347,103,1.813061081
48.43175214,-108.9582723,33,1.285547332
46.33277565,-111.4955813,22,1.456953642
45.22850116,-109.0274047,29,1.199338296
45.5197966,-104.5395536,5,1.736111111
47.30797024,-111.3467922,,1.261701262
47.88084126,-110.4353362,15,1.141552511
46.25319932,-105.5737526,52,1.491253226
48.78420029,-105.5476343,9,1.886792453
47.26584855,-104.8944417,59,2.153284672
46.05953325,-113.073353,30,0.9416195857
46.33478338,-104.4183565,12,1.524777637
47.26331584,-109.2245206,60,2.07325501
48.29575866,-114.0520569,,0.8989572096
45.54486106,-111.1692571,133,0.3270062943
47.27545948,-107.0002351,3,1.2
48.70513576,-112.9934235,77,1.657696448
46.3816474,-109.1768522,5,2.976190476
46.4060522,-113.4414186,10,1.519756839
48.62879827,-110.1129252,73,1.366273629
46.14907081,-112.094396,26,0.8392511298
47.04581276,-110.2660688,1,0.3584229391
47.64514965,-114.0898013,107,1.309028627
47.12610041,-112.394698,,0.932974378
48.56084317,-111.024307,4,0.7648183556
48.54265777,-115.4046155,95,1.709555516
45.30080065,-111.9173017,22,0.9306260575
47.64469406,-105.7944994,9,2.01793722
46.59907074,-110.8898557,12,2.051282051
47.15283992,-115.0015239,17,1.26394052
47.03728583,-113.9213508,,0.6709592009
46.49684637,-108.39498,31,2.849264706
45.48965095,-110.5264394,39,0.7695343331
47.1182463,-108.2508876,1,2.380952381
48.25936577,-107.9128511,29,2.552816901
48.22773388,-112.2252703,11,0.7565337001
45.39617714,-105.636738,10,2.415458937
46.85538891,-112.9359164,32,1.469237833
46.86048047,-105.379384,4,1.374570447
46.08520862,-114.1189164,174,2.104499274
47.78668011,-104.5610786,37,1.252115059
48.29607488,-105.0079268,76,1.949217748
46.23397237,-106.729288,63,2.037516171
47.67657534,-115.1329916,53,2.212943633
48.72085833,-104.503829,13,1.460674157
45.90018933,-112.6620092,139,1.427251258
45.67071407,-109.3950061,32,1.869158879
45.81367654,-109.9425686,13,1.441241685
47.83741052,-112.2410688,27,1.778656126
48.65577551,-111.6942414,25,1.793400287
46.2097322,-107.2666516,1,0.6802721088
,,0,
48.36435097,-106.6669635,41,1.964542405
46.46652491,-109.8464636,14,3.083700441
46.95925154,-104.2510927,8,3.265306122
45.93955949,-108.2691486,,1.190381241
40.5244942,-98.50117804,90,1.20951485
42.17695516,-98.0666283,18,1.449275362
41.56896142,-101.6959559,1,2.941176471
41.54634427,-103.7114332,2,2.02020202
41.91311716,-99.97677845,4,5.263157895
41.70759415,-98.06737183,14,1.144726083
42.22079243,-103.0878834,26,1.070399341
42.8997274,-98.76486568,13,2.88248337
42.43018907,-99.92904055,7,1.127214171
40.85486962,-99.07500296,146,1.069205419
41.85056773,-96.32605633,23,1.567825494
41.22703692,-97.13106306,18,0.8137432188
40.90899107,-96.13971217,50,0.7158196135
42.5988851,-97.25311951,28,1.648028252
40.5237198,-101.6978026,10,1.136363636
42.54502621,-101.1244332,14,2.261712439
41.21999357,-102.9941693,29,1.264167393
40.52439441,-98.05126296,32,1.911589008
41.57486951,-97.0868542,31,1.07266436
41.91637624,-96.78730772,22,1.108312343
41.39374521,-99.72805369,38,1.657940663
42.39040144,-96.56656425,87,1.13310758
42.71985036,-103.1313774,25,1.680107527
40.87028216,-99.8201461,87,1.517530089
41.11168186,-102.3333331,4,1.162790698
42.49188363,-96.86782408,18,1.323529412
41.58071748,-96.65598179,145,1.271037868
41.29518299,-96.15085305,,0.7187911716
40.17638677,-101.6876522,6,1.6
40.52458567,-97.59646937,19,1.499605367
40.17636348,-98.95299073,14,2.892561983
40.52993007,-100.3924658,4,0.6622516556
40.17642064,-99.91247454,17,1.35891287
40.26186809,-96.68946704,55,1.277881041
41.61703149,-102.3313973,5,1.101321586
41.91428955,-98.99111827,10,2.145922747
40.51481965,-99.83020279,9,2.142857143
41.91528587,-101.740701,6,5.555555556
41.56742671,-98.52150266,6,1.327433628
40.87257079,-98.50218293,176,0.9492988134
40.87349452,-98.02099117,26,0.9822440499
40.17658508,-99.40438879,7,1.82767624
40.52451972,-101.0603568,0,0
40.17609175,-101.0416477,11,1.839464883
42.45522056,-98.78402558,24,0.9708737864
41.91586243,-101.1354293,5,4.032258065
41.2200529,-98.5166499,25,1.936483346
40.17584531,-97.142601,13,0.9252669039
40.39257596,-96.26522753,15,1.641137856
40.50663314,-98.94877182,13,0.9658246657
41.19930341,-101.6620164,30,1.711351968
42.87990694,-99.71343729,0,0
41.19774275,-103.7148131,16,1.977750309
42.63758421,-97.89178836,19,1
40.78416049,-96.68777155,,0.5092332904
41.04658298,-100.7475374,140,1.362795678
41.56650314,-100.4817851,0,0
41.91371961,-99.45440415,0,0
41.91676024,-97.6005481,79,0.7152557718
41.56797682,-101.0599362,1,1.351351351
41.16624273,-98.0374887,25,1.283367556
41.71711774,-103.0061405,36,2.767102229
41.39750195,-97.99327291,17,1.992966002
40.38514847,-95.85433992,27,1.763553233
40.17637905,-98.04743961,19,1.765799257
40.64843556,-96.13374142,25,0.6663113006
40.13141096,-96.23705437,8,1.622718053
40.85082525,-101.6502942,13,2.292768959
40.51156033,-99.41461667,26,0.977443609
42.26434853,-97.60122773,27,1.856946355
41.57246836,-97.52144359,84,0.8526187576
41.18813488,-97.56630712,26,1.981707317
40.1755688,-100.476998,23,0.8963367108
40.1247415,-95.71755036,32,1.50801131
42.42252217,-99.44832069,3,1.578947368
40.52418865,-97.14085859,18,0.4248288884
41.11314181,-96.11156432,,0.563037224
41.2278103,-96.63773905,55,1.00658858
41.85070896,-103.7080986,151,1.388888889
40.87241834,-97.139673,50,1.369863014
42.50284406,-102.4126613,40,3.673094582
41.22045983,-98.97588642,9,1.347305389
42.48932059,-103.7576544,1,1.234567901
41.9169835,-97.19394708,13,1.803051318
40.17626377,-97.59504381,13,1.026045777
41.91358968,-100.5556632,1,0.8928571429
42.15725356,-96.54157099,33,1.618440412
,,32,0.2293413603
41.56730777,-98.98197724,12,1.420118343
41.52815707,-96.22019892,53,1.010486177
42.20934475,-97.11926964,17,0.8177008177
40.17642643,-98.50019851,14,1.778907243
41.91482725,-98.52798941,2,1.470588235
40.87272618,-97.59710186,32,0.7036059807
39.15509045,-119.7480219,,1.338163969
39.58105744,-118.3394607,122,1.619970787
36.21458855,-115.0130241,,1.381809553
38.912862,-119.6171333,96,1.106118216
41.14531606,-115.3577619,150,1.169408279
37.78436681,-117.6319999,5,4.132231405
39.98100864,-116.2683204,2,1.063829787
41.40692186,-118.1109427,65,2.351664255
39.9332233,-117.0397075,22,1.681957187
37.64268459,-114.8790388,10,1.485884101
39.01777974,-119.1870479,183,1.525254209
38.53841696,-118.4344506,19,1.303155007
38.04264256,-116.4722702,,3.347280335
40.44003782,-118.4005641,32,1.347368421
39.44875482,-119.5250207,14,7.486631016
,,0,0
40.66562265,-119.6631594,,1.02291876
39.44157041,-114.899966,23,1.253405995
43.51637314,-71.41684235,,1.217781982
43.87498583,-71.20430216,72,0.5984539938
42.92015988,-72.25311043,131,0.705324934
44.69063265,-71.30633239,132,1.611918427
43.93779815,-71.82057197,90,0.3967204443
42.91537785,-71.7200253,,0.8481792812
43.29662971,-71.6811573,,0.7108280255
42.98499744,-71.12883377,,0.7555544775
43.291833,-71.02336013,,0.6611158751
43.36094111,-72.22203125,81,0.6961155036
,,7,0.3113879004
39.47538693,-74.65848483,,1.208469499
40.96010917,-74.07164325,,1.170438787
39.87681124,-74.66927768,,0.9887917376
39.80343818,-74.96388753,,1.192679668
39.15008829,-74.80170244,,1.134494105
39.37199394,-75.10712559,,1.306510578
40.78681335,-74.24657979,,1.322838437
39.71581067,-75.13995546,,1.17351784
40.73766234,-74.07515667,,1.225282058
40.56335249,-74.91284156,,0.8932293217
40.28047017,-74.70479631,,1.245854956
40.43629879,-74.41426991,,1.124203642
40.26549699,-74.22240686,,1.086629829
40.86095313,-74.5455371,,1.031813738
39.8895449,-74.28089251,,1.550090534
41.03238628,-74.29954144,,1.306412029
39.58719656,-75.3469663,,1.464646465
40.56465737,-74.61683016,,1.073770232
41.13891592,-74.69118243,,1.160003618
,,0,0
40.65835409,-74.30680092,,1.303878459
40.85951833,-74.99556527,,1.155327343
35.05163625,-106.6703554,,1.120540496
33.91514144,-108.4046587,22,4.214559387
33.36406072,-104.4665365,,1.462874939
34.91131525,-107.998876,,2.291164218
36.60569702,-104.6472674,68,2.457535237
34.57421077,-103.3468876,,1.550232868
34.34274529,-104.4117842,6,0.8141112619
32.35275771,-106.8329387,,1.217772612
32.47167456,-104.3053527,,1.692694686
32.73911281,-108.3827845,110,1.138362827
34.86319296,-104.790669,18,1.343283582
35.85751555,-103.8220938,4,3.96039604
31.91383467,-108.7151824,16,1.217656012
32.79215361,-103.4123733,,1.810739867
33.74526079,-105.4586166,73,1.124634109
35.86631386,-106.3134985,23,0.5053834322
32.18179341,-107.7508826,148,1.870812792
35.5800772,-108.262245,,1.973765242
36.01095101,-104.9497716,22,2.244897959
32.61348406,-105.7417604,,1.322265046
35.10403332,-103.5481727,70,2.786624204
36.51072137,-106.6931674,160,1.218490595
34.02097406,-103.4799493,110,1.815780786
36.50838318,-108.320437,,1.639375917
35.48014807,-104.8163562,78,1.032838983
35.68862401,-106.8687803,,1.120751988
35.50708973,-105.9774716,,0.9529331686
33.13028233,-107.1925893,86,3.486015403
34.00715494,-106.9298354,100,2.141327623
36.58006022,-105.6310198,105,1.456916886
34.64048375,-105.8508949,59,1.79331307
,,0,0
36.48126404,-103.4709624,20,2.159827214
34.71669834,-106.8103733,,1.344686591
42.60060306,-73.97723916,,0.7713083675
42.25748406,-78.02750466,164,1.54980155
40.85209301,-73.86282755,,1.567766364
42.15903158,-75.81326086,,1.016217721
42.24778241,-78.67923096,,1.294789134
42.91261714,-76.55731592,176,0.8817635271
42.2276921,-79.36691763,,1.149106058
42.13891056,-76.7638805,,0.9944751381
42.49430041,-75.60887553,139,1.194465928
44.74530905,-73.67875352,123,0.5587099705
42.24819348,-73.63089095,164,1.223789269
42.59509207,-76.07048931,133,1.018298752
42.19837623,-74.96709306,87,0.8776354282
41.7648606,-73.74356679,,0.8798859049
42.76249024,-78.73063652,,1.07655321
44.11630765,-73.77297842,74,0.9873248833
44.59040891,-74.29926032,54,0.4553887671
43.11363907,-74.41798804,183,1.125668943
43.0022601,-78.19135193,,1.263958768
42.275797,-74.12384884,148,1.388888889
43.66146647,-74.49721957,5,0.4621072089
43.42034246,-74.96145307,,1.22864498
44.04200959,-75.94653457,155,0.5891743956
40.6361825,-73.94935552,,1.490812906
43.7844157,-75.44903992,56,0.7778858175
42.72596275,-77.77966158,133,0.9416595865
42.91653905,-75.67266639,143,0.8672974284
43.14638895,-77.69322942,,0.9637004396
42.90123494,-74.44011632,,1.546811398
40.74066522,-73.58941873,,0.7875289328
40.7672726,-73.97152637,,1.040761274
43.19898042,-78.74777412,,1.07120245
43.24375382,-75.43710392,,1.269831873
43.00491923,-76.19971155,,0.8350924899
42.85145728,-77.30874425,,0.8245408363
41.40337468,-74.30240757,,0.8583015887
43.2516977,-78.2320066,127,1.230620155
43.42778894,-76.14635194,,0.6715380292
42.63492579,-75.03151402,105,0.8080652609
,,,
41.42630093,-73.74965532,140,0.4543979228
40.71088124,-73.81684712,,1.497757929
42.71348136,-73.51089874,,0.7558338633
40.58582155,-74.14808598,,1.192463196
41.15027894,-74.02560498,,0.8274557027
43.10904162,-73.86653895,,0.6573486936
42.81668777,-74.05278291,,0.8338017613
42.58831742,-74.4433903,41,0.6344784896
42.39184015,-76.8773299,32,0.7464427338
42.78081007,-76.82497064,94,1.25634857
44.4976179,-75.06550039,,0.8351376431
42.2689144,-77.3829924,,1.090836174
40.88320119,-72.8012172,,0.8692840978
41.71579493,-74.76394559,147,0.6140350877
42.16852837,-76.30835812,93,0.6732300565
42.44945765,-76.47229843,99,0.3806667436
41.89027881,-74.26252104,,0.9697171857
,,2,0.2066115702
43.56173026,-73.8433699,150,0.8111615834
43.31153794,-73.43043448,136,0.8815712711
43.15494365,-77.02976528,,0.9407162483
41.16278376,-73.75741653,,0.8973814665
42.70145109,-78.22199579,90,0.9192115208
42.63505484,-77.10369919,43,0.9855603942
36.0434701,-79.39976137,,0.9186153717
35.9223796,-81.17751948,154,1.237842617
36.49360862,-81.12857041,19,0.5248618785
34.97403241,-80.09953279,109,1.335456996
36.43296207,-81.49862729,92,1.237224314
36.07569796,-81.92308483,48,0.8815426997
35.48531943,-76.84325809,183,1.168806285
36.0688473,-76.96545943,77,1.457505205
34.61296243,-78.56180059,147,1.27349909
34.070565,-78.22814204,,0.934532356
35.61113393,-82.53305,,0.9789802895
35.74989637,-81.70755735,,1.147836152
35.3877799,-80.55267168,,0.7909152019
35.95204977,-81.54799522,,1.192603794
36.33804939,-76.15568396,10,0.4672897196
34.8932941,-76.54120135,155,0.859725997
36.39312665,-79.33353281,58,0.9018815114
35.66211129,-81.2132617,,1.12275703
35.70394416,-79.25541492,129,0.7382396704
35.1349263,-84.05970864,136,1.597181445
36.12908077,-76.60118385,66,1.322910403
35.05704275,-83.74353633,50,1.508750754
35.33553364,-81.55204486,,1.229336827
34.26744084,-78.65801424,,1.530993279
35.11833364,-77.08398081,,0.7919644582
35.04762133,-78.82623165,,0.6504836126
36.36123664,-75.95876401,39,0.6364229765
35.66520691,-75.71767334,32,0.3308177401
35.79115496,-80.21256572,,0.9002527349
35.93099927,-80.54496571,123,0.8572623362
34.93449805,-77.93140529,,1.276343129
36.03638492,-78.87608331,,0.3842826389
35.91230639,-77.59436892,173,1.016033359
36.12859861,-80.25459052,,0.7764900662
36.081519,-78.28708884,94,0.3659296169
35.29373559,-81.17477045,,1.185300272
36.44667547,-76.69749701,21,0.9028374893
35.3506925,-83.83369267,31,1.076762765
36.30337451,-78.65184241,126,0.6710694504
35.48544173,-77.67578087,78,1.118760757
36.07959451,-79.78824948,,0.9001330182
36.25669272,-77.6556109,,1.116824238
35.36731853,-78.87243571,,0.8899286128
35.55269063,-82.98196486,,1.498711108
35.33788927,-82.4766782,,1.139592245
36.3607755,-76.98104134,95,1.55304888
35.01888303,-79.23651674,137,0.7291112294
35.42017674,-76.15180542,15,0.9085402786
35.80950511,-80.8743128,,0.8923954563
35.28814273,-83.14093385,107,0.9073179004
35.51745004,-78.36622717,,0.6694458401
35.02254606,-77.35870791,47,1.674385465
35.47623147,-79.17569362,173,0.8830134749
35.2403259,-77.64245615,,1.247817603
35.48508185,-81.21740317,,0.6954102921
35.14867843,-83.41696617,133,1.387874361
35.85402722,-82.71346418,87,1.409135083
35.84326734,-77.10860251,97,1.296964835
35.67736232,-82.0482425,194,1.148812696
35.24469268,-80.8317671,,0.5174368954
36.01059309,-82.1582442,42,0.9071274298
35.33155144,-79.90416657,143,1.644056105
35.30885257,-79.48474178,,1.217680857
35.96575634,-77.98422508,,1.124232404
34.25758282,-77.87075626,,0.7199539229
36.41736238,-77.39769443,94,1.662833894
34.72607366,-77.42908179,,0.6665721174
36.06092947,-79.12167935,154,0.4057008878
35.15253315,-76.66559823,37,1.10612855
36.26723798,-76.25134778,134,1.300844578
34.52265624,-77.90352133,149,0.8159912377
36.17847453,-76.40603143,26,0.7597895967
36.38989032,-78.97217358,117,0.9841029523
35.59535426,-77.37353178,,0.4385290045
35.27820615,-82.16812354,69,1.422093982
35.71015088,-79.80570339,,1.159346508
35.00417719,-79.74491009,,1.314465409
34.64244496,-79.1025053,,1.151289761
36.39593137,-79.77504841,,1.18599187
35.64003916,-80.52446628,,1.255598209
35.40114178,-81.92112099,,2.028764644
34.98820368,-78.36914061,,0.9096502021
34.8386299,-79.4757978,147,1.197946378
35.31647813,-80.25093221,,1.224682054
36.4017975,-80.23893369,,1.347184987
36.41689489,-80.69102283,,1.458847438
35.48665845,-83.48748932,53,1.11297774
35.20383864,-82.79638423,87,1.075667656
35.87147226,-76.17055253,9,0.7620660457
,,0,
34.98960527,-80.52955873,,0.6765882292
36.36880673,-78.40670845,132,0.8671089798
35.78879266,-78.65249174,,0.3377457762
36.39728256,-78.10652228,51,0.9131602507
35.83810081,-76.57299037,53,1.406955137
36.23103603,-81.70033724,78,0.5312989578
35.36438125,-78.00027268,,1.105947262
36.2084135,-81.16232895,,1.342975207
35.70625477,-77.917978,,1.301510349
36.16222629,-80.66239436,141,0.9688723974
35.90079156,-82.31237181,69,1.105414931
46.09686891,-102.5285397,10,1.464128843
46.93579637,-98.06605978,47,1.333333333
48.0683985,-99.35916363,23,1.023131673
47.02366884,-103.3762965,1,0.5988023952
48.79106111,-100.8378166,26,1.415351116
46.11285362,-103.5203343,9,0.9782608696
48.79094471,-102.5182117,3,0.6198347107
46.97847375,-100.4645214,,0.749647443
46.93201724,-97.2444719,,0.4768382616
48.77286211,-98.46685243,7,0.7337526205
46.11017712,-98.5049008,39,2.237521515
48.8149387,-103.4873611,4,0.6993006993
47.35423935,-102.6160468,8,0.6808510638
47.71701474,-98.90432337,6,0.6849315068
46.28398398,-100.2389766,18,2.155688623
47.4571084,-98.88279923,23,2.037201063
46.94022281,-103.8465421,4,0.7874015748
47.92093639,-97.45450447,125,0.4761904762
46.35821257,-101.6390013,11,2.022058824
47.45785838,-98.23850925,2,0.2989536622
46.43375068,-102.4632417,8,0.8438818565
46.97830064,-99.77507857,13,2.210884354
46.45681054,-98.53542355,20,1.740644038
46.45729487,-99.47719806,12,2.201834862
48.23104458,-100.6324822,31,1.99613651
46.11182017,-99.44145858,9,1.058823529
47.7413337,-103.395905,25,0.6932889628
47.60766714,-101.3182418,49,1.572024382
47.31213126,-101.8318399,24,0.8154943935
46.71681782,-101.2822377,142,1.09029484
48.20197971,-102.3555315,37,0.9754811495
47.9226426,-98.19038437,18,2.015677492
47.11530482,-101.3406158,5,1.344086022
48.76623521,-97.5523809,16,0.6911447084
48.24977025,-99.96407787,32,2.597402597
48.26886249,-98.72223879,57,1.349431818
46.45621782,-97.65742504,28,1.498127341
48.71982533,-101.6603912,15,2.307692308
46.26440649,-96.94852979,23,0.4900916258
48.77245354,-99.84097493,43,0.5687830688
46.10830372,-97.63217159,9,0.7177033493
47.57700669,-100.3426391,7,2.140672783
46.11323337,-101.0440149,19,1.177929324
46.44737738,-103.4601547,0,0
46.80851182,-102.6576326,86,0.6352489289
47.45611548,-97.72728747,2,0.4683840749
46.97962541,-98.95637318,97,1.199307616
48.68565745,-99.24564265,12,1.632653061
47.45367788,-97.16323288,26,1.064701065
,,195,
48.36876964,-97.72574783,34,0.8527715074
48.22390169,-101.5436763,,1.063379088
47.58614526,-99.65904998,12,1.016088061
48.34522353,-103.4793387,68,0.5657708628
15.0979,145.6739,41,0.3078309182
38.84541072,-83.4718964,161,1.866017617
40.77285242,-84.10802343,,1.522411597
40.84772277,-82.27280781,,1.603728326
41.70860332,-80.74830218,,1.834425253
39.33425634,-82.04278644,156,0.804985718
40.55998859,-84.2242143,199,1.409876365
40.01625942,-80.9924051,,1.737554632
38.93416837,-83.86788395,196,1.421800948
39.44012838,-84.57388716,,1.07920007
40.5789686,-81.09178213,136,2.152956298
40.13923427,-83.76875242,159,1.508395788
39.91592258,-83.78498252,,1.442590544
39.04847534,-84.15375786,,0.9486414324
39.41485808,-83.80852286,184,1.429141717
40.76932373,-80.78094576,,1.725557461
40.30096166,-81.91729018,167,1.697154472
40.85065156,-82.91989099,,1.612903226
41.424119,-81.65918339,,1.189070794
40.13412966,-84.6194517,,1.668249017
41.32398837,-84.49076944,174,1.414706366
40.27942393,-83.00457058,,0.5309928289
41.36796058,-82.62904521,,1.161168554
39.75107189,-82.63088163,,0.9806457175
39.56021306,-83.4562016,134,1.459854015
39.96995815,-83.01115755,,0.7740431384
41.60213491,-84.12571393,185,1.512673753
38.82708533,-82.31647569,136,1.356743815
41.49952319,-81.17935342,,1.448255054
39.69116283,-83.89032084,,1.141702987
40.05026529,-81.49248905,165,1.224919215
39.19673558,-84.54502924,,0.9438355337
41.00250487,-83.66838948,,1.399980756
40.66015414,-83.65929931,167,1.95047886
40.29380509,-81.09068544,81,1.99704142
41.3339642,-84.06830637,113,1.479638602
39.1839264,-83.60331456,189,1.444181249
39.49537927,-82.47991446,130,1.543209877
